profile_index,level_index,latitude,longitude,julian_time,pressure,temperature,salinity,date
33,10,-9.329,51.539,2003-10-07 09:21:32.000000000,59.5,23.658000946044922,35.29199981689453,2003-10-07 09:21:32.000000000
33,11,-9.329,51.539,2003-10-07 09:21:32.000000000,69.4000015258789,22.2549991607666,35.25899887084961,2003-10-07 09:21:32.000000000
33,12,-9.329,51.539,2003-10-07 09:21:32.000000000,79.69999694824219,21.035999298095703,35.22100067138672,2003-10-07 09:21:32.000000000
33,13,-9.329,51.539,2003-10-07 09:21:32.000000000,89.5999984741211,18.32699966430664,35.13399887084961,2003-10-07 09:21:32.000000000
33,14,-9.329,51.539,2003-10-07 09:21:32.000000000,99.30000305175781,17.618999481201172,35.13800048828125,2003-10-07 09:21:32.000000000
33,15,-9.329,51.539,2003-10-07 09:21:32.000000000,109.19999694824219,17.17300033569336,35.13800048828125,2003-10-07 09:21:32.000000000
33,16,-9.329,51.539,2003-10-07 09:21:32.000000000,119.0999984741211,17.075000762939453,35.13199996948242,2003-10-07 09:21:32.000000000
33,17,-9.329,51.539,2003-10-07 09:21:32.000000000,129.39999389648438,16.40399932861328,35.06399917602539,2003-10-07 09:21:32.000000000
33,18,-9.329,51.539,2003-10-07 09:21:32.000000000,139.5,15.902999877929688,35.04899978637695,2003-10-07 09:21:32.000000000
33,19,-9.329,51.539,2003-10-07 09:21:32.000000000,149.39999389648438,15.748000144958496,35.04100036621094,2003-10-07 09:21:32.000000000
33,20,-9.329,51.539,2003-10-07 09:21:32.000000000,169.10000610351562,15.350000381469727,35.02199935913086,2003-10-07 09:21:32.000000000
33,21,-9.329,51.539,2003-10-07 09:21:32.000000000,189.0,14.355999946594238,34.99800109863281,2003-10-07 09:21:32.000000000
33,22,-9.329,51.539,2003-10-07 09:21:32.000000000,209.3000030517578,13.918000221252441,35.108001708984375,2003-10-07 09:21:32.000000000
33,23,-9.329,51.539,2003-10-07 09:21:32.000000000,229.6999969482422,13.248000144958496,35.095001220703125,2003-10-07 09:21:32.000000000
33,24,-9.329,51.539,2003-10-07 09:21:32.000000000,249.1999969482422,12.586000442504883,35.069000244140625,2003-10-07 09:21:32.000000000
33,25,-9.329,51.539,2003-10-07 09:21:32.000000000,299.3999938964844,11.501999855041504,34.987998962402344,2003-10-07 09:21:32.000000000
33,26,-9.329,51.539,2003-10-07 09:21:32.000000000,349.20001220703125,10.914999961853027,34.93899917602539,2003-10-07 09:21:32.000000000
33,27,-9.329,51.539,2003-10-07 09:21:32.000000000,399.1000061035156,10.508999824523926,34.900001525878906,2003-10-07 09:21:32.000000000
33,28,-9.329,51.539,2003-10-07 09:21:32.000000000,449.29998779296875,10.182999610900879,34.869998931884766,2003-10-07 09:21:32.000000000
33,29,-9.329,51.539,2003-10-07 09:21:32.000000000,499.1000061035156,9.944999694824219,34.849998474121094,2003-10-07 09:21:32.000000000
33,30,-9.329,51.539,2003-10-07 09:21:32.000000000,599.2999877929688,9.305999755859375,34.805999755859375,2003-10-07 09:21:32.000000000
33,31,-9.329,51.539,2003-10-07 09:21:32.000000000,699.2000122070312,7.956999778747559,34.755001068115234,2003-10-07 09:21:32.000000000
33,32,-9.329,51.539,2003-10-07 09:21:32.000000000,798.7000122070312,7.303999900817871,34.75899887084961,2003-10-07 09:21:32.000000000
33,33,-9.329,51.539,2003-10-07 09:21:32.000000000,899.2999877929688,6.288000106811523,34.724998474121094,2003-10-07 09:21:32.000000000
33,34,-9.329,51.539,2003-10-07 09:21:32.000000000,999.2999877929688,5.7210001945495605,34.757999420166016,2003-10-07 09:21:32.000000000
33,35,-9.329,51.539,2003-10-07 09:21:32.000000000,1099.300048828125,5.0980000495910645,34.72999954223633,2003-10-07 09:21:32.000000000
33,36,-9.329,51.539,2003-10-07 09:21:32.000000000,1199.5,4.557000160217285,34.72600173950195,2003-10-07 09:21:32.000000000
33,37,-9.329,51.539,2003-10-07 09:21:32.000000000,1299.0999755859375,4.188000202178955,34.73899841308594,2003-10-07 09:21:32.000000000
33,38,-9.329,51.539,2003-10-07 09:21:32.000000000,1399.0999755859375,4.002999782562256,34.74800109863281,2003-10-07 09:21:32.000000000
33,39,-9.329,51.539,2003-10-07 09:21:32.000000000,1499.0999755859375,3.6410000324249268,34.737998962402344,2003-10-07 09:21:32.000000000
33,40,-9.329,51.539,2003-10-07 09:21:32.000000000,1599.300048828125,3.3550000190734863,34.733001708984375,2003-10-07 09:21:32.000000000
33,41,-9.329,51.539,2003-10-07 09:21:32.000000000,1699.0,3.0920000076293945,34.73099899291992,2003-10-07 09:21:32.000000000
33,42,-9.329,51.539,2003-10-07 09:21:32.000000000,1799.5,2.799999952316284,34.72999954223633,2003-10-07 09:21:32.000000000
33,43,-9.329,51.539,2003-10-07 09:21:32.000000000,1899.0,2.4579999446868896,34.73699951171875,2003-10-07 09:21:32.000000000
33,44,-9.329,51.539,2003-10-07 09:21:32.000000000,1999.300048828125,2.299999952316284,34.7400016784668,2003-10-07 09:21:32.000000000
34,0,-9.278,51.532,2003-10-17 09:25:03.999999744,8.5,26.996999740600586,35.17300033569336,2003-10-17 09:25:03.999999744
34,1,-9.278,51.532,2003-10-17 09:25:03.999999744,9.300000190734863,26.999000549316406,35.196998596191406,2003-10-17 09:25:03.999999744
34,2,-9.278,51.532,2003-10-17 09:25:03.999999744,14.5,27.0,35.255001068115234,2003-10-17 09:25:03.999999744
34,3,-9.278,51.532,2003-10-17 09:25:03.999999744,19.100000381469727,26.979999542236328,35.255001068115234,2003-10-17 09:25:03.999999744
34,4,-9.278,51.532,2003-10-17 09:25:03.999999744,24.299999237060547,26.889999389648438,35.237998962402344,2003-10-17 09:25:03.999999744
34,5,-9.278,51.532,2003-10-17 09:25:03.999999744,29.200000762939453,26.83799934387207,35.22600173950195,2003-10-17 09:25:03.999999744
34,6,-9.278,51.532,2003-10-17 09:25:03.999999744,34.400001525878906,26.69499969482422,35.19900131225586,2003-10-17 09:25:03.999999744
34,7,-9.278,51.532,2003-10-17 09:25:03.999999744,39.0,26.642000198364258,35.191001892089844,2003-10-17 09:25:03.999999744
34,8,-9.278,51.532,2003-10-17 09:25:03.999999744,44.099998474121094,26.527000427246094,35.172000885009766,2003-10-17 09:25:03.999999744
34,9,-9.278,51.532,2003-10-17 09:25:03.999999744,48.900001525878906,26.496999740600586,35.16999816894531,2003-10-17 09:25:03.999999744
34,10,-9.278,51.532,2003-10-17 09:25:03.999999744,59.20000076293945,26.444000244140625,35.183998107910156,2003-10-17 09:25:03.999999744
34,11,-9.278,51.532,2003-10-17 09:25:03.999999744,69.5999984741211,25.283000946044922,35.3129997253418,2003-10-17 09:25:03.999999744
34,12,-9.278,51.532,2003-10-17 09:25:03.999999744,79.5,23.323999404907227,35.277000427246094,2003-10-17 09:25:03.999999744
34,13,-9.278,51.532,2003-10-17 09:25:03.999999744,89.0,22.569000244140625,35.27199935913086,2003-10-17 09:25:03.999999744
34,14,-9.278,51.532,2003-10-17 09:25:03.999999744,99.0999984741211,21.948999404907227,35.257999420166016,2003-10-17 09:25:03.999999744
34,15,-9.278,51.532,2003-10-17 09:25:03.999999744,109.5999984741211,21.32699966430664,35.242000579833984,2003-10-17 09:25:03.999999744
34,16,-9.278,51.532,2003-10-17 09:25:03.999999744,119.69999694824219,19.707000732421875,35.2140007019043,2003-10-17 09:25:03.999999744
34,17,-9.278,51.532,2003-10-17 09:25:03.999999744,129.5,18.781999588012695,35.18600082397461,2003-10-17 09:25:03.999999744
34,18,-9.278,51.532,2003-10-17 09:25:03.999999744,139.5,18.070999145507812,35.154998779296875,2003-10-17 09:25:03.999999744
34,19,-9.278,51.532,2003-10-17 09:25:03.999999744,149.3000030517578,15.970999717712402,35.10599899291992,2003-10-17 09:25:03.999999744
34,20,-9.278,51.532,2003-10-17 09:25:03.999999744,169.5,15.123000144958496,35.090999603271484,2003-10-17 09:25:03.999999744
